transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,discount_pct,revenue,payment_method,signup_date,age,gender,region,state,income_band,churn_label,category,subcategory,brand,base_price,cost
500768,10157,2119,2022-11-29,2,6711.73,0.05,13423.46,UPI,2021-05-19,34,Female,North,Delhi,3L-6L,0,Fashion,Women,Brand_FA6,7064.98,4460.01
518267,11128,2056,2022-11-29,1,5011.72,0.15,5011.72,Card,2022-11-30,25,Male,East,West Bengal,3L-6L,0,Grocery,Packaged,Brand_GR6,5896.14,3033.85
516791,11042,2089,2022-11-29,3,2613.15,0.2,7839.45,UPI,2023-07-27,49,Male,Central,Chhattisgarh,<3L,0,Home,Kitchen,Brand_HO4,3266.44,1704.72
512096,10054,2018,2022-11-29,2,3820.29,0.1,7640.58,NetBanking,2022-05-27,55,Female,North,Delhi,3L-6L,0,Grocery,Fresh,Brand_GR3,4244.77,2173.18
522348,10572,2039,2022-11-29,4,7128.44,0.0,28513.76,COD,2022-04-01,35,Female,West,Gujarat,6L-10L,0,Sports,Apparel,Brand_SP3,7128.44,4537.74
505292,10233,2100,2022-11-29,1,1023.54,0.15,1023.54,NetBanking,2021-01-22,26,Male,South,Tamil Nadu,3L-6L,0,Beauty,Skincare,Brand_BE1,1204.17,646.4
511225,10891,2061,2022-11-30,2,16557.77,0.1,33115.54,UPI,2021-04-20,59,Male,South,Tamil Nadu,6L-10L,0,Home,Decor,Brand_HO4,18397.52,12829.83
523317,10963,2096,2022-11-30,4,4731.3,0.15,18925.2,UPI,2023-07-09,36,Male,North,Punjab,3L-6L,0,Fashion,Women,Brand_FA4,5566.24,3532.44
507294,10899,2071,2022-11-30,3,223.54,0.1,670.62,COD,2021-03-18,53,Male,West,Rajasthan,10L-15L,0,Beauty,Skincare,Brand_BE0,248.38,169.53
502514,10148,2049,2022-11-30,4,11957.33,0.15,47829.32,NetBanking,2021-09-14,50,Male,East,Bihar,10L-15L,0,Sports,Fitness,Brand_SP6,14067.45,7557.67
508027,10102,2067,2022-11-30,2,8316.48,0.05,16632.96,Card,2021-08-07,36,Female,West,Rajasthan,3L-6L,0,Fashion,Kids,Brand_FA3,8754.19,4436.59
511802,10273,2099,2022-11-30,2,11487.92,0.05,22975.84,COD,2021-06-15,39,Male,North,Punjab,<3L,0,Beauty,Haircare,Brand_BE0,12092.55,7108.65
517684,10338,2058,2022-11-30,1,9785.53,0.0,9785.53,UPI,2021-12-14,23,Female,West,Maharashtra,6L-10L,0,Beauty,Fragrance,Brand_BE1,9785.53,4905.34
518181,11032,2128,2022-11-30,2,7546.18,0.1,15092.36,Card,2021-07-09,21,Female,North,Haryana,3L-6L,0,Beauty,Fragrance,Brand_BE1,8384.64,4699.06
523397,10064,2063,2022-11-30,3,16714.64,0.05,50143.92,UPI,2023-11-26,56,Female,West,Maharashtra,6L-10L,0,Electronics,Mobiles,Brand_EL6,17594.36,8814.11
522607,10131,2059,2022-11-30,3,11454.05,0.05,34362.15,UPI,2022-09-12,39,Female,North,Delhi,15L+,0,Beauty,Haircare,Brand_BE2,12056.9,7852.21
519207,10138,2110,2022-11-30,2,10113.23,0.0,20226.46,NetBanking,2021-02-03,31,Female,East,Bihar,6L-10L,0,Electronics,Accessories,Brand_EL4,10113.23,5772.3
523860,10875,2101,2022-11-30,2,3109.96,0.1,6219.92,UPI,2023-02-03,50,Male,East,Odisha,6L-10L,1,Electronics,Accessories,Brand_EL2,3455.51,1833.88
504167,10432,2124,2022-11-30,4,1126.43,0.0,4505.72,UPI,2023-03-21,60,Female,East,Bihar,3L-6L,0,Sports,Fitness,Brand_SP4,1126.43,651.52
510121,10538,2098,2022-11-30,2,10485.82,0.05,20971.64,UPI,2021-05-07,22,Male,East,Bihar,10L-15L,0,Electronics,Accessories,Brand_EL6,11037.71,5644.24
510517,10085,2077,2022-11-30,4,15236.28,0.15,60945.12,Card,2022-11-21,35,Female,North,Haryana,3L-6L,0,Beauty,Haircare,Brand_BE6,17925.04,11345.04
523282,10198,2011,2022-12-01,1,11313.4,0.1,11313.4,UPI,2021-05-10,48,Female,Central,Madhya Pradesh,10L-15L,0,Sports,Fitness,Brand_SP3,12570.44,7415.23
513873,10919,2109,2022-12-01,2,4477.84,0.2,8955.68,Card,2021-10-06,43,Male,North,Delhi,10L-15L,0,Sports,Outdoor,Brand_SP3,5597.3,3122.69
511967,10070,2093,2022-12-01,4,9533.11,0.15,38132.44,UPI,2022-05-30,20,Female,West,Rajasthan,6L-10L,0,Fashion,Kids,Brand_FA1,11215.42,8846.81
519881,10690,2086,2022-12-01,4,16981.25,0.15,67925.0,UPI,2023-05-07,39,Male,South,Kerala,6L-10L,0,Home,Furniture,Brand_HO1,19977.94,10107.15
519887,11198,2053,2022-12-01,3,3958.54,0.05,11875.62,UPI,2023-12-12,31,Male,Central,Chhattisgarh,6L-10L,0,Sports,Outdoor,Brand_SP3,4166.88,3130.01
513424,10309,2106,2022-12-01,2,9792.4,0.05,19584.8,UPI,2021-12-12,58,Male,South,Karnataka,6L-10L,0,Beauty,Fragrance,Brand_BE0,10307.79,6521.58
520804,10492,2021,2022-12-01,1,16399.99,0.1,16399.99,Card,2023-08-09,59,Female,Central,Chhattisgarh,10L-15L,0,Home,Furniture,Brand_HO6,18222.21,12508.53
501362,10018,2082,2022-12-01,3,2634.84,0.15,7904.52,Card,2021-05-21,52,Female,South,Tamil Nadu,3L-6L,0,Sports,Outdoor,Brand_SP4,3099.81,1710.0
522344,10875,2044,2022-12-01,2,3245.26,0.05,6490.52,NetBanking,2023-02-03,50,Male,East,Odisha,6L-10L,1,Home,Furniture,Brand_HO1,3416.06,2133.44
504017,10397,2133,2022-12-01,4,6245.08,0.1,24980.32,NetBanking,2021-02-19,48,Male,Central,Chhattisgarh,<3L,0,Fashion,Men,Brand_FA6,6938.98,4006.82
521953,10824,2088,2022-12-01,3,14966.67,0.1,44900.01,UPI,2022-12-13,46,Male,Central,Madhya Pradesh,3L-6L,0,Grocery,Beverages,Brand_GR3,16629.63,12953.91
520208,10997,2144,2022-12-01,1,9861.3,0.2,9861.3,UPI,2022-07-31,31,Male,Central,Madhya Pradesh,3L-6L,0,Home,Decor,Brand_HO3,12326.62,9438.48
509263,10699,2005,2022-12-01,3,4310.63,0.1,12931.89,Card,2021-02-24,53,Male,Central,Madhya Pradesh,6L-10L,0,Grocery,Beverages,Brand_GR4,4789.59,3188.74
512434,10020,2039,2022-12-01,2,6415.6,0.1,12831.2,UPI,2022-05-09,38,Male,Central,Chhattisgarh,15L+,0,Sports,Apparel,Brand_SP3,7128.44,4537.74
503211,10877,2149,2022-12-01,2,10248.78,0.0,20497.56,NetBanking,2022-08-15,39,Other,East,Odisha,6L-10L,0,Beauty,Haircare,Brand_BE1,10248.78,7943.7
521135,10140,2104,2022-12-01,4,2685.41,0.1,10741.64,NetBanking,2022-04-24,37,Male,South,Karnataka,3L-6L,0,Beauty,Haircare,Brand_BE5,2983.79,1584.03
502293,10341,2115,2022-12-01,3,19687.85,0.0,59063.55,Card,2022-11-27,40,Female,South,Karnataka,<3L,0,Beauty,Fragrance,Brand_BE2,19687.85,14052.09
501163,10685,2114,2022-12-01,4,10164.1,0.0,40656.4,UPI,2021-07-05,47,Male,East,Odisha,10L-15L,0,Grocery,Fresh,Brand_GR1,10164.1,6317.07
515088,10772,2021,2022-12-01,4,18222.21,0.0,72888.84,Card,2023-12-17,61,Other,West,Rajasthan,<3L,0,Home,Furniture,Brand_HO6,18222.21,12508.53
509781,10484,2049,2022-12-01,3,14067.45,0.0,42202.35,NetBanking,2023-05-23,55,Male,West,Gujarat,3L-6L,0,Sports,Fitness,Brand_SP6,14067.45,7557.67
520071,10944,2145,2022-12-01,3,14047.81,0.15,42143.43,UPI,2022-06-04,46,Female,East,Odisha,6L-10L,0,Fashion,Women,Brand_FA4,16526.83,10090.3
507688,10419,2077,2022-12-01,1,17028.79,0.05,17028.79,UPI,2021-11-21,23,Other,North,Haryana,<3L,0,Beauty,Haircare,Brand_BE6,17925.04,11345.04
502863,10743,2080,2022-12-02,4,15283.51,0.0,61134.04,NetBanking,2022-11-26,59,Male,South,Kerala,6L-10L,0,Electronics,Laptops,Brand_EL2,15283.51,10130.86
500954,10172,2059,2022-12-02,3,9645.52,0.2,28936.56,UPI,2021-04-09,34,Female,South,Karnataka,15L+,0,Beauty,Haircare,Brand_BE2,12056.9,7852.21
500720,10676,2140,2022-12-02,4,17250.32,0.0,69001.28,UPI,2023-03-06,23,Female,East,Bihar,<3L,0,Fashion,Kids,Brand_FA6,17250.32,9629.13
513477,10622,2142,2022-12-02,1,5067.42,0.15,5067.42,Card,2022-06-08,53,Female,Central,Chhattisgarh,<3L,1,Grocery,Packaged,Brand_GR1,5961.67,4027.23
512454,10585,2119,2022-12-02,2,7064.98,0.0,14129.96,UPI,2022-03-19,52,Male,North,Haryana,10L-15L,0,Fashion,Women,Brand_FA6,7064.98,4460.01
516946,11069,2099,2022-12-02,3,12092.55,0.0,36277.65,UPI,2022-01-01,23,Female,Central,Chhattisgarh,10L-15L,0,Beauty,Haircare,Brand_BE0,12092.55,7108.65
516790,10661,2041,2022-12-02,4,4219.11,0.05,16876.44,Card,2021-07-13,52,Female,Central,Madhya Pradesh,15L+,0,Grocery,Beverages,Brand_GR5,4441.17,3541.21
504926,10980,2020,2022-12-02,2,17374.26,0.05,34748.52,COD,2022-09-12,39,Other,North,Punjab,<3L,0,Fashion,Kids,Brand_FA5,18288.69,13768.3
513703,10093,2129,2022-12-02,3,18753.47,0.0,56260.41,UPI,2023-07-11,38,Female,North,Delhi,<3L,0,Sports,Apparel,Brand_SP2,18753.47,9955.87
502697,10445,2050,2022-12-02,2,8116.5,0.0,16233.0,UPI,2022-07-11,24,Male,South,Tamil Nadu,6L-10L,0,Grocery,Beverages,Brand_GR0,8116.5,4866.2
501694,10294,2049,2022-12-02,3,12660.71,0.1,37982.13,UPI,2021-12-30,33,Female,Central,Chhattisgarh,6L-10L,0,Sports,Fitness,Brand_SP6,14067.45,7557.67
517132,10143,2049,2022-12-02,2,14067.45,0.0,28134.9,Card,2021-10-30,23,Female,Central,Chhattisgarh,10L-15L,0,Sports,Fitness,Brand_SP6,14067.45,7557.67
520765,10410,2017,2022-12-02,3,9355.53,0.0,28066.59,Card,2021-01-16,23,Male,North,Haryana,6L-10L,0,Grocery,Beverages,Brand_GR2,9355.53,4833.23
519324,11100,2035,2022-12-02,1,9560.35,0.2,9560.35,UPI,2022-04-20,59,Female,Central,Chhattisgarh,10L-15L,0,Beauty,Fragrance,Brand_BE6,11950.44,6200.23
507851,10932,2095,2022-12-02,3,13901.51,0.15,41704.53,COD,2023-02-06,63,Female,North,Haryana,3L-6L,0,Electronics,Accessories,Brand_EL3,16354.72,10163.2
514241,10774,2119,2022-12-02,4,6005.23,0.15,24020.92,UPI,2023-02-25,34,Male,West,Gujarat,3L-6L,0,Fashion,Women,Brand_FA6,7064.98,4460.01
501643,10896,2150,2022-12-03,2,13399.97,0.2,26799.94,UPI,2022-11-01,54,Male,North,Haryana,3L-6L,0,Fashion,Men,Brand_FA2,16749.96,10839.23
515012,10404,2122,2022-12-03,3,10502.0,0.1,31506.0,UPI,2023-12-01,32,Female,West,Rajasthan,3L-6L,1,Fashion,Kids,Brand_FA2,11668.89,6861.1
514073,10201,2117,2022-12-03,4,8829.66,0.1,35318.64,UPI,2022-02-06,58,Male,North,Haryana,<3L,0,Fashion,Kids,Brand_FA4,9810.73,5447.33
504090,10877,2155,2022-12-03,4,2422.4,0.0,9689.6,UPI,2022-08-15,39,Other,East,Odisha,6L-10L,0,Fashion,Women,Brand_FA0,2422.4,1488.72
516100,10612,2114,2022-12-03,1,10164.1,0.0,10164.1,NetBanking,2022-05-22,48,Male,East,West Bengal,3L-6L,0,Grocery,Fresh,Brand_GR1,10164.1,6317.07
512519,10769,2094,2022-12-03,3,2119.64,0.15,6358.92,Card,2021-06-03,57,Male,South,Kerala,<3L,0,Electronics,Mobiles,Brand_EL2,2493.69,1928.36
504014,10957,2111,2022-12-03,1,5063.48,0.15,5063.48,UPI,2022-03-15,38,Male,South,Tamil Nadu,10L-15L,0,Electronics,Accessories,Brand_EL5,5957.03,4408.65
515184,10142,2109,2022-12-03,1,5597.3,0.0,5597.3,Card,2021-08-23,24,Female,East,West Bengal,3L-6L,0,Sports,Outdoor,Brand_SP3,5597.3,3122.69
522524,10600,2020,2022-12-03,2,16459.82,0.1,32919.64,Card,2022-12-05,42,Female,Central,Madhya Pradesh,<3L,0,Fashion,Kids,Brand_FA5,18288.69,13768.3
520048,10297,2075,2022-12-03,4,12338.26,0.0,49353.04,Card,2023-07-20,43,Female,West,Maharashtra,3L-6L,0,Grocery,Packaged,Brand_GR4,12338.26,9427.74
511977,10270,2145,2022-12-03,4,14874.15,0.1,59496.6,Card,2022-10-10,20,Male,Central,Chhattisgarh,6L-10L,0,Fashion,Women,Brand_FA4,16526.83,10090.3
516405,10978,2001,2022-12-03,1,3259.1,0.0,3259.1,UPI,2022-09-19,40,Female,North,Delhi,<3L,0,Fashion,Women,Brand_FA0,3259.1,2238.31
503469,10899,2106,2022-12-03,3,8246.23,0.2,24738.69,Card,2021-03-18,53,Male,West,Rajasthan,10L-15L,0,Beauty,Fragrance,Brand_BE0,10307.79,6521.58
522621,10965,2071,2022-12-03,2,198.7,0.2,397.4,UPI,2023-11-06,62,Female,South,Tamil Nadu,3L-6L,0,Beauty,Skincare,Brand_BE0,248.38,169.53
501309,10114,2067,2022-12-03,4,7441.06,0.15,29764.24,NetBanking,2022-05-18,58,Male,West,Gujarat,10L-15L,0,Fashion,Kids,Brand_FA3,8754.19,4436.59
510422,10304,2112,2022-12-03,2,5897.77,0.15,11795.54,UPI,2023-09-09,33,Male,East,Odisha,6L-10L,0,Sports,Fitness,Brand_SP6,6938.55,5374.82
515464,10727,2025,2022-12-03,1,5902.64,0.05,5902.64,Card,2023-03-01,34,Male,East,Bihar,<3L,0,Sports,Outdoor,Brand_SP3,6213.3,3723.96
507253,11095,2029,2022-12-04,2,18396.0,0.0,36792.0,UPI,2021-12-26,51,Male,East,Bihar,3L-6L,0,Fashion,Kids,Brand_FA0,18396.0,14133.4
503888,10163,2097,2022-12-04,2,11030.47,0.0,22060.94,Card,2022-03-25,34,Female,Central,Madhya Pradesh,<3L,0,Grocery,Packaged,Brand_GR5,11030.47,6756.54
515543,10360,2056,2022-12-04,4,5896.14,0.0,23584.56,UPI,2023-03-31,58,Female,Central,Chhattisgarh,3L-6L,0,Grocery,Packaged,Brand_GR6,5896.14,3033.85
521995,11145,2084,2022-12-04,2,6415.38,0.2,12830.76,NetBanking,2021-12-29,45,Female,South,Tamil Nadu,<3L,0,Grocery,Packaged,Brand_GR6,8019.22,5114.28
514814,10894,2124,2022-12-04,4,957.47,0.15,3829.88,UPI,2023-12-10,27,Male,South,Kerala,<3L,0,Sports,Fitness,Brand_SP4,1126.43,651.52
523338,10274,2129,2022-12-04,1,15002.78,0.2,15002.78,UPI,2023-11-16,27,Female,West,Rajasthan,<3L,0,Sports,Apparel,Brand_SP2,18753.47,9955.87
505420,11029,2070,2022-12-04,2,608.08,0.0,1216.16,UPI,2022-09-11,31,Male,North,Punjab,3L-6L,0,Home,Furniture,Brand_HO6,608.08,408.48
507192,10366,2065,2022-12-04,2,12736.66,0.0,25473.32,NetBanking,2022-07-23,39,Male,North,Punjab,<3L,0,Electronics,Mobiles,Brand_EL1,12736.66,6575.78
503894,10033,2008,2022-12-04,3,6111.53,0.05,18334.59,Card,2021-04-11,63,Male,South,Telangana,6L-10L,0,Grocery,Fresh,Brand_GR0,6433.19,3629.25
505592,10587,2158,2022-12-04,1,15357.36,0.0,15357.36,UPI,2023-01-25,27,Male,South,Kerala,<3L,0,Grocery,Fresh,Brand_GR3,15357.36,10994.41
505048,10581,2110,2022-12-04,4,9607.57,0.05,38430.28,Card,2021-04-13,20,Male,North,Punjab,6L-10L,0,Electronics,Accessories,Brand_EL4,10113.23,5772.3
511131,10730,2120,2022-12-04,3,12937.03,0.1,38811.09,UPI,2022-12-22,62,Male,North,Delhi,10L-15L,0,Home,Furniture,Brand_HO0,14374.48,9622.97
521638,10485,2131,2022-12-04,2,7888.22,0.05,15776.44,UPI,2022-05-22,34,Male,Central,Chhattisgarh,6L-10L,0,Sports,Outdoor,Brand_SP4,8303.39,5345.65
512056,11051,2094,2022-12-04,4,2119.64,0.15,8478.56,Card,2022-07-11,41,Female,North,Haryana,10L-15L,0,Electronics,Mobiles,Brand_EL2,2493.69,1928.36
505660,10723,2002,2022-12-04,3,2938.98,0.1,8816.94,UPI,2023-07-15,56,Male,West,Maharashtra,6L-10L,0,Grocery,Packaged,Brand_GR1,3265.53,1933.36
505145,10223,2028,2022-12-04,1,3486.56,0.1,3486.56,COD,2023-02-10,45,Male,West,Rajasthan,6L-10L,0,Sports,Fitness,Brand_SP6,3873.96,2498.71
507097,10605,2082,2022-12-04,1,2789.83,0.1,2789.83,UPI,2023-06-24,24,Female,North,Punjab,6L-10L,0,Sports,Outdoor,Brand_SP4,3099.81,1710.0
504885,10308,2072,2022-12-04,1,17047.67,0.0,17047.67,UPI,2022-08-30,40,Male,Central,Madhya Pradesh,10L-15L,0,Beauty,Fragrance,Brand_BE1,17047.67,12009.8
514573,10057,2134,2022-12-04,3,7350.71,0.0,22052.13,COD,2022-08-22,28,Female,Central,Madhya Pradesh,3L-6L,0,Home,Kitchen,Brand_HO0,7350.71,5448.42
522318,10582,2156,2022-12-05,1,16681.67,0.1,16681.67,UPI,2023-07-02,33,Female,Central,Madhya Pradesh,<3L,0,Beauty,Skincare,Brand_BE1,18535.19,13473.98
514933,10835,2160,2022-12-05,4,9155.12,0.1,36620.48,UPI,2023-07-25,64,Male,West,Maharashtra,6L-10L,0,Grocery,Beverages,Brand_GR5,10172.35,7318.17
517041,10149,2145,2022-12-05,4,16526.83,0.0,66107.32,Card,2023-06-19,52,Male,South,Tamil Nadu,3L-6L,0,Fashion,Women,Brand_FA4,16526.83,10090.3
505533,10818,2118,2022-12-05,3,3075.28,0.0,9225.84,Card,2021-04-27,52,Male,North,Punjab,<3L,0,Electronics,Accessories,Brand_EL5,3075.28,1636.99
505508,10384,2044,2022-12-05,2,3074.45,0.1,6148.9,Card,2021-09-21,37,Male,Central,Madhya Pradesh,3L-6L,0,Home,Furniture,Brand_HO1,3416.06,2133.44
514290,10283,2047,2022-12-05,1,15503.08,0.0,15503.08,UPI,2023-01-05,31,Female,North,Punjab,6L-10L,0,Grocery,Beverages,Brand_GR4,15503.08,9455.51
502327,10962,2128,2022-12-05,1,7546.18,0.1,7546.18,NetBanking,2022-03-24,29,Male,North,Punjab,3L-6L,0,Beauty,Fragrance,Brand_BE1,8384.64,4699.06
521130,11115,2062,2022-12-05,1,15973.96,0.05,15973.96,UPI,2021-08-01,28,Male,East,Odisha,6L-10L,0,Fashion,Men,Brand_FA5,16814.69,10349.0
523452,10230,2142,2022-12-05,2,5961.67,0.0,11923.34,UPI,2021-07-13,55,Male,South,Karnataka,6L-10L,0,Grocery,Packaged,Brand_GR1,5961.67,4027.23
521589,10157,2071,2022-12-05,4,223.54,0.1,894.16,Card,2021-05-19,34,Female,North,Delhi,3L-6L,0,Beauty,Skincare,Brand_BE0,248.38,169.53
518229,10807,2115,2022-12-05,4,16734.67,0.15,66938.68,UPI,2022-08-20,38,Female,East,Odisha,10L-15L,0,Beauty,Fragrance,Brand_BE2,19687.85,14052.09
521845,10742,2089,2022-12-05,4,3266.44,0.0,13065.76,UPI,2023-04-15,29,Male,North,Haryana,<3L,1,Home,Kitchen,Brand_HO4,3266.44,1704.72
517474,10454,2059,2022-12-05,4,10851.21,0.1,43404.84,UPI,2021-01-28,45,Male,East,Bihar,3L-6L,0,Beauty,Haircare,Brand_BE2,12056.9,7852.21
501499,10248,2021,2022-12-05,4,18222.21,0.0,72888.84,UPI,2022-04-01,63,Female,West,Gujarat,6L-10L,0,Home,Furniture,Brand_HO6,18222.21,12508.53
509492,10156,2030,2022-12-05,3,2151.68,0.0,6455.04,UPI,2022-12-26,41,Male,North,Punjab,3L-6L,0,Grocery,Beverages,Brand_GR1,2151.68,1254.52
503788,10780,2050,2022-12-05,1,7710.67,0.05,7710.67,UPI,2023-07-21,55,Male,South,Karnataka,<3L,0,Grocery,Beverages,Brand_GR0,8116.5,4866.2
507999,11180,2044,2022-12-06,3,3074.45,0.1,9223.35,UPI,2021-01-28,48,Female,West,Maharashtra,6L-10L,0,Home,Furniture,Brand_HO1,3416.06,2133.44
500332,10325,2066,2022-12-06,3,10389.59,0.15,31168.77,UPI,2023-12-04,46,Female,North,Haryana,3L-6L,0,Beauty,Haircare,Brand_BE2,12223.05,9287.7
511518,10664,2011,2022-12-06,4,10684.87,0.15,42739.48,NetBanking,2021-08-10,35,Female,South,Karnataka,10L-15L,0,Sports,Fitness,Brand_SP3,12570.44,7415.23
522887,10338,2155,2022-12-06,1,2422.4,0.0,2422.4,UPI,2021-12-14,23,Female,West,Maharashtra,6L-10L,0,Fashion,Women,Brand_FA0,2422.4,1488.72
520363,10228,2094,2022-12-06,4,2493.69,0.0,9974.76,UPI,2022-09-27,60,Male,North,Punjab,3L-6L,0,Electronics,Mobiles,Brand_EL2,2493.69,1928.36
519057,10955,2113,2022-12-06,2,8198.77,0.1,16397.54,UPI,2023-05-11,51,Female,North,Punjab,3L-6L,0,Fashion,Kids,Brand_FA0,9109.74,5664.28
514329,10144,2036,2022-12-06,1,4548.53,0.0,4548.53,UPI,2022-03-24,45,Female,Central,Chhattisgarh,6L-10L,0,Fashion,Women,Brand_FA0,4548.53,2279.35
523421,10452,2017,2022-12-06,3,8887.75,0.05,26663.25,Card,2023-10-10,18,Male,East,Bihar,6L-10L,0,Grocery,Beverages,Brand_GR2,9355.53,4833.23
500033,10339,2004,2022-12-06,1,4949.57,0.0,4949.57,UPI,2021-08-10,51,Female,North,Haryana,6L-10L,0,Home,Kitchen,Brand_HO3,4949.57,3297.85
509485,10984,2023,2022-12-06,3,5341.17,0.15,16023.51,UPI,2022-12-11,48,Male,Central,Madhya Pradesh,15L+,0,Home,Decor,Brand_HO1,6283.73,3743.16
519262,10311,2093,2022-12-06,2,11215.42,0.0,22430.84,Card,2022-12-31,33,Male,East,Odisha,6L-10L,0,Fashion,Kids,Brand_FA1,11215.42,8846.81
510578,10390,2154,2022-12-06,4,17790.98,0.05,71163.92,Card,2021-06-17,19,Male,South,Kerala,15L+,0,Home,Decor,Brand_HO6,18727.35,14193.7
506668,10084,2045,2022-12-06,1,924.14,0.05,924.14,UPI,2023-07-01,55,Female,North,Haryana,6L-10L,0,Grocery,Beverages,Brand_GR2,972.78,675.75
513189,10742,2097,2022-12-06,1,11030.47,0.0,11030.47,Card,2023-04-15,29,Male,North,Haryana,<3L,1,Grocery,Packaged,Brand_GR5,11030.47,6756.54
502845,10577,2144,2022-12-06,1,11710.29,0.05,11710.29,UPI,2023-10-11,33,Female,North,Delhi,6L-10L,0,Home,Decor,Brand_HO3,12326.62,9438.48
515654,11030,2136,2022-12-06,1,10598.89,0.05,10598.89,Card,2022-01-01,64,Female,East,Bihar,3L-6L,0,Home,Decor,Brand_HO2,11156.73,8509.74
520731,10168,2083,2022-12-06,3,5753.73,0.1,17261.19,Card,2021-07-02,39,Male,South,Telangana,3L-6L,0,Grocery,Fresh,Brand_GR5,6393.03,3523.0
511030,10176,2039,2022-12-06,4,6772.02,0.05,27088.08,UPI,2022-05-21,63,Male,Central,Madhya Pradesh,6L-10L,0,Sports,Apparel,Brand_SP3,7128.44,4537.74
518822,11100,2054,2022-12-06,3,14551.95,0.0,43655.85,UPI,2022-04-20,59,Female,Central,Chhattisgarh,10L-15L,0,Home,Decor,Brand_HO4,14551.95,7480.53
515013,10589,2003,2022-12-06,3,8311.75,0.15,24935.25,UPI,2023-07-06,40,Female,East,West Bengal,<3L,0,Electronics,Audio,Brand_EL2,9778.53,6155.54
506036,10334,2149,2022-12-06,3,8711.46,0.15,26134.38,UPI,2023-06-28,26,Female,North,Delhi,<3L,1,Beauty,Haircare,Brand_BE1,10248.78,7943.7
519047,10227,2111,2022-12-07,1,5957.03,0.0,5957.03,UPI,2023-06-05,49,Male,South,Kerala,3L-6L,0,Electronics,Accessories,Brand_EL5,5957.03,4408.65
513028,10212,2001,2022-12-07,1,2933.19,0.1,2933.19,UPI,2023-02-24,44,Other,North,Haryana,<3L,1,Fashion,Women,Brand_FA0,3259.1,2238.31
520118,11080,2082,2022-12-07,1,3099.81,0.0,3099.81,NetBanking,2023-07-05,49,Female,North,Delhi,10L-15L,0,Sports,Outdoor,Brand_SP4,3099.81,1710.0
511559,10578,2106,2022-12-07,3,8246.23,0.2,24738.69,UPI,2022-07-28,25,Male,South,Tamil Nadu,15L+,0,Beauty,Fragrance,Brand_BE0,10307.79,6521.58
522409,10266,2095,2022-12-07,1,14719.25,0.1,14719.25,NetBanking,2022-09-29,23,Female,West,Maharashtra,3L-6L,0,Electronics,Accessories,Brand_EL3,16354.72,10163.2
503786,10883,2043,2022-12-07,2,14592.51,0.05,29185.02,UPI,2022-05-07,33,Female,South,Telangana,10L-15L,0,Grocery,Fresh,Brand_GR0,15360.54,8259.3
518015,10430,2141,2022-12-07,3,11308.8,0.0,33926.4,UPI,2023-02-23,23,Male,South,Tamil Nadu,10L-15L,0,Grocery,Fresh,Brand_GR0,11308.8,7862.33
512483,10774,2036,2022-12-07,2,4321.1,0.05,8642.2,Card,2023-02-25,34,Male,West,Gujarat,3L-6L,0,Fashion,Women,Brand_FA0,4548.53,2279.35
515938,11057,2011,2022-12-07,3,10684.87,0.15,32054.61,NetBanking,2022-05-08,55,Female,East,Odisha,10L-15L,0,Sports,Fitness,Brand_SP3,12570.44,7415.23
517934,10701,2051,2022-12-07,1,4297.88,0.1,4297.88,Card,2022-07-24,43,Female,Central,Chhattisgarh,6L-10L,0,Home,Decor,Brand_HO1,4775.42,3414.09
506718,10645,2025,2022-12-07,3,6213.3,0.0,18639.9,UPI,2023-04-24,52,Male,South,Telangana,6L-10L,0,Sports,Outdoor,Brand_SP3,6213.3,3723.96
517077,11048,2138,2022-12-07,4,10323.92,0.2,41295.68,UPI,2022-10-20,26,Female,West,Gujarat,3L-6L,0,Grocery,Fresh,Brand_GR4,12904.9,8089.72
504156,10170,2007,2022-12-07,3,7471.95,0.0,22415.85,Card,2021-01-25,47,Male,Central,Chhattisgarh,6L-10L,0,Home,Kitchen,Brand_HO6,7471.95,4721.11
516874,10770,2053,2022-12-07,1,4166.88,0.0,4166.88,UPI,2022-02-17,25,Female,South,Tamil Nadu,3L-6L,1,Sports,Outdoor,Brand_SP3,4166.88,3130.01
518713,11132,2011,2022-12-07,3,11313.4,0.1,33940.2,Card,2023-01-04,58,Male,East,Bihar,10L-15L,0,Sports,Fitness,Brand_SP3,12570.44,7415.23
507083,10107,2095,2022-12-07,4,14719.25,0.1,58877.0,UPI,2023-05-05,29,Female,South,Tamil Nadu,3L-6L,0,Electronics,Accessories,Brand_EL3,16354.72,10163.2
509487,10077,2017,2022-12-07,4,7484.42,0.2,29937.68,UPI,2021-12-28,48,Male,East,West Bengal,3L-6L,0,Grocery,Beverages,Brand_GR2,9355.53,4833.23
523594,10083,2007,2022-12-07,1,5977.56,0.2,5977.56,UPI,2021-06-25,36,Male,East,West Bengal,3L-6L,1,Home,Kitchen,Brand_HO6,7471.95,4721.11
516384,10875,2078,2022-12-07,4,3882.91,0.0,15531.64,UPI,2023-02-03,50,Male,East,Odisha,6L-10L,1,Electronics,Audio,Brand_EL0,3882.91,2342.76
514268,11139,2102,2022-12-07,3,3307.73,0.0,9923.19,UPI,2023-03-26,20,Female,Central,Madhya Pradesh,<3L,0,Home,Decor,Brand_HO3,3307.73,2210.42
