transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,discount_pct,revenue,payment_method
516458,10327,2126,2022-09-17,4,7497.63,0.1,29990.52,Card
504493,10687,2023,2022-09-17,2,5655.36,0.1,11310.72,UPI
513042,10917,2114,2022-09-17,1,10164.1,0.0,10164.1,NetBanking
507314,10262,2027,2022-09-17,3,12063.86,0.05,36191.58,Card
502185,10375,2063,2022-09-17,1,17594.36,0.0,17594.36,Card
509303,10959,2064,2022-09-17,4,11364.64,0.1,45458.56,UPI
501249,10990,2102,2022-09-18,4,2811.57,0.15,11246.28,Card
512321,10398,2153,2022-09-18,3,12828.23,0.15,38484.69,UPI
515924,10376,2101,2022-09-18,3,2937.18,0.15,8811.54,COD
520924,10644,2080,2022-09-18,2,12226.81,0.2,24453.62,UPI
516140,10869,2132,2022-09-18,1,14441.33,0.05,14441.33,UPI
522547,10573,2126,2022-09-18,3,8330.7,0.0,24992.1,COD
512585,10849,2007,2022-09-18,3,7098.35,0.05,21295.05,UPI
502032,10956,2150,2022-09-18,3,15074.96,0.1,45224.88,UPI
522098,10175,2155,2022-09-18,4,2059.04,0.15,8236.16,UPI
506835,10560,2027,2022-09-19,2,12698.8,0.0,25397.6,UPI
516294,11169,2103,2022-09-19,1,5805.28,0.05,5805.28,NetBanking
522309,10505,2106,2022-09-19,2,8761.62,0.15,17523.24,Card
509532,10566,2013,2022-09-19,3,5127.3,0.2,15381.9,NetBanking
508332,10340,2139,2022-09-19,1,14089.34,0.15,14089.34,COD
500602,10838,2031,2022-09-19,4,236.87,0.0,947.48,UPI
519507,11197,2086,2022-09-19,1,16981.25,0.15,16981.25,Card
505880,10975,2151,2022-09-19,3,3517.89,0.0,10553.67,Card
519062,11112,2117,2022-09-19,1,9810.73,0.0,9810.73,UPI
515486,10730,2127,2022-09-19,4,13345.12,0.15,53380.48,UPI
506684,10722,2098,2022-09-19,1,8830.17,0.2,8830.17,UPI
508830,10660,2079,2022-09-19,1,15046.57,0.15,15046.57,NetBanking
520886,11032,2005,2022-09-19,3,4310.63,0.1,12931.89,NetBanking
520883,10525,2017,2022-09-19,4,9355.53,0.0,37422.12,UPI
520847,10278,2138,2022-09-19,1,12904.9,0.0,12904.9,UPI
517067,10435,2050,2022-09-19,4,8116.5,0.0,32466.0,Card
502018,10402,2005,2022-09-19,4,4789.59,0.0,19158.36,Card
512474,11184,2058,2022-09-19,2,8806.98,0.1,17613.96,NetBanking
507877,10020,2081,2022-09-19,3,4401.7,0.1,13205.1,UPI
517482,10842,2111,2022-09-19,2,4765.62,0.2,9531.24,UPI
508612,11025,2059,2022-09-19,3,12056.9,0.0,36170.7,Card
521304,10597,2027,2022-09-19,4,12063.86,0.05,48255.44,UPI
505348,10071,2159,2022-09-19,1,1170.12,0.0,1170.12,Card
502321,10898,2009,2022-09-19,1,720.0,0.0,720.0,COD
503815,10770,2147,2022-09-19,1,3039.88,0.1,3039.88,UPI
515913,10801,2104,2022-09-19,1,2536.22,0.15,2536.22,UPI
514261,10975,2014,2022-09-20,1,14848.51,0.15,14848.51,NetBanking
506418,10960,2092,2022-09-20,2,8491.6,0.0,16983.2,UPI
503518,11065,2095,2022-09-20,3,14719.25,0.1,44157.75,Card
504129,10431,2101,2022-09-20,4,3455.51,0.0,13822.04,COD
521866,10251,2069,2022-09-20,1,10692.77,0.1,10692.77,UPI
516110,10584,2138,2022-09-20,2,11614.41,0.1,23228.82,NetBanking
501059,10406,2111,2022-09-20,4,5659.18,0.05,22636.72,UPI
501155,10794,2038,2022-09-20,2,9475.87,0.0,18951.74,Card
501989,10084,2148,2022-09-20,3,5832.83,0.0,17498.49,UPI
503743,10097,2023,2022-09-20,4,5026.98,0.2,20107.92,Card
506014,10482,2134,2022-09-20,4,7350.71,0.0,29402.84,UPI
513856,10393,2126,2022-09-20,1,7081.1,0.15,7081.1,Card
507797,10693,2090,2022-09-20,3,19606.87,0.0,58820.61,COD
512733,10441,2043,2022-09-20,1,15360.54,0.0,15360.54,Card
520380,10217,2106,2022-09-20,2,9792.4,0.05,19584.8,Card
503200,10131,2080,2022-09-20,3,14519.33,0.05,43557.99,UPI
522630,10616,2057,2022-09-20,2,8144.19,0.2,16288.38,NetBanking
504619,10388,2093,2022-09-20,1,10093.88,0.1,10093.88,UPI
508422,10477,2027,2022-09-20,3,12063.86,0.05,36191.58,UPI
516253,10711,2035,2022-09-20,4,10157.87,0.15,40631.48,UPI
500518,10444,2086,2022-09-20,4,19977.94,0.0,79911.76,UPI
518431,10519,2069,2022-09-20,4,10692.77,0.1,42771.08,UPI
511433,10680,2104,2022-09-20,4,2983.79,0.0,11935.16,COD
512897,10571,2160,2022-09-20,3,10172.35,0.0,30517.05,NetBanking
502942,10021,2054,2022-09-20,4,11641.56,0.2,46566.24,Card
504336,10444,2041,2022-09-20,3,3552.94,0.2,10658.82,UPI
510457,10427,2140,2022-09-20,4,16387.8,0.05,65551.2,NetBanking
513999,11062,2105,2022-09-20,2,14756.98,0.2,29513.96,UPI
501840,11188,2017,2022-09-20,4,8419.98,0.1,33679.92,UPI
500655,10571,2081,2022-09-20,2,4401.7,0.1,8803.4,Card
514772,10534,2008,2022-09-20,1,6433.19,0.0,6433.19,UPI
506562,10366,2159,2022-09-20,4,1170.12,0.0,4680.48,UPI
514407,10912,2002,2022-09-21,1,3102.25,0.05,3102.25,NetBanking
506347,10322,2109,2022-09-21,4,5597.3,0.0,22389.2,UPI
505654,10312,2077,2022-09-21,3,15236.28,0.15,45708.84,UPI
517639,10618,2116,2022-09-21,4,4316.91,0.05,17267.64,UPI
505853,10861,2024,2022-09-21,2,2801.93,0.15,5603.86,Card
510963,11161,2022,2022-09-21,4,4328.48,0.05,17313.92,UPI
501742,10966,2115,2022-09-21,3,19687.85,0.0,59063.55,UPI
520153,11198,2144,2022-09-21,4,11710.29,0.05,46841.16,UPI
503434,10882,2076,2022-09-21,3,3234.89,0.2,9704.67,UPI
519686,10174,2115,2022-09-21,2,19687.85,0.0,39375.7,UPI
521416,10695,2112,2022-09-21,3,5550.84,0.2,16652.52,UPI
517852,10137,2038,2022-09-21,2,8528.28,0.1,17056.56,Card
502334,10829,2079,2022-09-21,2,14161.48,0.2,28322.96,UPI
511180,11168,2123,2022-09-21,4,8392.35,0.0,33569.4,UPI
511737,10279,2100,2022-09-21,1,1143.96,0.05,1143.96,Card
503091,10446,2110,2022-09-21,3,9607.57,0.05,28822.71,Card
501800,10517,2136,2022-09-21,3,9483.22,0.15,28449.66,UPI
504835,10805,2136,2022-09-21,3,11156.73,0.0,33470.19,UPI
504656,10079,2149,2022-09-21,4,9223.9,0.1,36895.6,NetBanking
516065,10571,2026,2022-09-21,1,6050.55,0.1,6050.55,Card
502500,10101,2006,2022-09-22,3,227.08,0.2,681.24,NetBanking
505739,11076,2149,2022-09-22,4,8711.46,0.15,34845.84,Card
503343,10853,2028,2022-09-22,1,3099.17,0.2,3099.17,Card
518953,10072,2010,2022-09-22,1,11839.41,0.05,11839.41,Card
521088,10728,2157,2022-09-22,2,12069.2,0.0,24138.4,UPI
506631,10382,2123,2022-09-22,3,7133.5,0.15,21400.5,UPI
522369,10737,2084,2022-09-22,3,7618.26,0.05,22854.78,Card
513605,10255,2094,2022-09-22,2,2493.69,0.0,4987.38,UPI
504151,11070,2003,2022-09-22,1,9289.6,0.05,9289.6,Card
523734,10998,2066,2022-09-22,3,10389.59,0.15,31168.77,UPI
512956,10416,2010,2022-09-22,4,11839.41,0.05,47357.64,NetBanking
501558,10970,2139,2022-09-22,1,14089.34,0.15,14089.34,UPI
510527,11114,2060,2022-09-23,4,8805.15,0.0,35220.6,Card
517778,10653,2137,2022-09-23,3,13127.74,0.05,39383.22,UPI
518367,10481,2136,2022-09-23,3,11156.73,0.0,33470.19,UPI
506259,10821,2048,2022-09-23,1,11745.47,0.1,11745.47,UPI
519171,10849,2035,2022-09-23,3,10755.4,0.1,32266.2,UPI
517881,10436,2106,2022-09-23,2,8761.62,0.15,17523.24,UPI
507477,10748,2138,2022-09-23,4,11614.41,0.1,46457.64,COD
501150,10053,2120,2022-09-23,3,14374.48,0.0,43123.44,Card
505856,10403,2092,2022-09-23,1,6793.28,0.2,6793.28,COD
508699,10536,2083,2022-09-23,3,5114.42,0.2,15343.26,Card
517301,10713,2078,2022-09-23,1,3882.91,0.0,3882.91,Card
500101,10701,2046,2022-09-23,1,7963.01,0.1,7963.01,UPI
510652,10143,2090,2022-09-23,4,18626.53,0.05,74506.12,UPI
523233,10461,2035,2022-09-24,1,11950.44,0.0,11950.44,UPI
511378,10724,2003,2022-09-24,4,9778.53,0.0,39114.12,NetBanking
513822,10785,2123,2022-09-24,1,7972.73,0.05,7972.73,UPI
515326,10730,2042,2022-09-24,1,11963.03,0.1,11963.03,COD
513485,10722,2097,2022-09-24,1,10478.95,0.05,10478.95,UPI
519583,11067,2082,2022-09-24,1,2789.83,0.1,2789.83,UPI
518917,10932,2091,2022-09-24,2,4587.92,0.0,9175.84,UPI
505120,10393,2052,2022-09-24,1,10148.28,0.05,10148.28,UPI
506741,10361,2113,2022-09-24,3,8654.25,0.05,25962.75,Card
516699,10640,2100,2022-09-24,4,1143.96,0.05,4575.84,Card
508014,11048,2118,2022-09-24,4,2613.99,0.15,10455.96,Card
521105,10958,2042,2022-09-24,2,11963.03,0.1,23926.06,UPI
519261,10810,2129,2022-09-24,1,16878.12,0.1,16878.12,UPI
500808,10701,2143,2022-09-24,1,498.35,0.1,498.35,UPI
512609,11123,2022,2022-09-24,2,4556.29,0.0,9112.58,UPI
520362,10809,2098,2022-09-24,2,8830.17,0.2,17660.34,UPI
510369,10896,2141,2022-09-24,2,10743.36,0.05,21486.72,Card
501945,10557,2027,2022-09-24,2,12063.86,0.05,24127.72,COD
520073,10562,2151,2022-09-24,1,3517.89,0.0,3517.89,UPI
516215,11158,2145,2022-09-24,4,14047.81,0.15,56191.24,Card
504383,11187,2029,2022-09-24,3,16556.4,0.1,49669.2,Card
522456,10256,2080,2022-09-25,4,15283.51,0.0,61134.04,UPI
522645,10900,2022,2022-09-25,3,4556.29,0.0,13668.87,UPI
502299,11113,2058,2022-09-25,4,8317.7,0.15,33270.8,UPI
523016,10034,2081,2022-09-25,3,4890.78,0.0,14672.34,UPI
514275,11057,2091,2022-09-25,1,4587.92,0.0,4587.92,UPI
515432,10456,2002,2022-09-25,3,2775.7,0.15,8327.1,UPI
511893,10125,2121,2022-09-25,1,3571.8,0.0,3571.8,NetBanking
521429,10757,2128,2022-09-25,1,6707.71,0.2,6707.71,UPI
509185,10432,2125,2022-09-25,2,18668.2,0.0,37336.4,NetBanking
508636,10416,2066,2022-09-25,3,11000.74,0.1,33002.22,Card
513201,10556,2103,2022-09-25,3,6110.82,0.0,18332.46,NetBanking
507458,10836,2089,2022-09-25,4,2613.15,0.2,10452.6,UPI
520384,10483,2006,2022-09-25,3,227.08,0.2,681.24,Card
515842,10994,2015,2022-09-25,1,9932.35,0.15,9932.35,NetBanking
513358,10920,2100,2022-09-25,3,1204.17,0.0,3612.51,UPI
504158,10332,2126,2022-09-25,2,7914.16,0.05,15828.32,UPI
509011,10062,2144,2022-09-25,2,12326.62,0.0,24653.24,Card
515248,11146,2131,2022-09-25,1,7057.88,0.15,7057.88,UPI
500687,10197,2098,2022-09-25,1,9933.94,0.1,9933.94,UPI
523694,10397,2080,2022-09-26,2,15283.51,0.0,30567.02,Card
504072,10208,2025,2022-09-26,2,5902.64,0.05,11805.28,Card
503554,11029,2093,2022-09-26,2,9533.11,0.15,19066.22,UPI
513590,10668,2012,2022-09-26,2,1508.93,0.0,3017.86,NetBanking
516048,11069,2007,2022-09-26,4,6724.76,0.1,26899.04,UPI
522725,10280,2066,2022-09-26,3,9778.44,0.2,29335.32,Card
509595,10677,2107,2022-09-26,1,10632.78,0.15,10632.78,UPI
509834,10119,2100,2022-09-26,3,1083.75,0.1,3251.25,NetBanking
513417,10757,2026,2022-09-26,3,6386.69,0.05,19160.07,UPI
517705,10281,2102,2022-09-26,2,3307.73,0.0,6615.46,Card
515398,10180,2101,2022-09-26,2,3282.73,0.05,6565.46,Card
511439,10195,2015,2022-09-26,3,9932.35,0.15,29797.05,UPI
514222,10428,2046,2022-09-26,3,8405.4,0.05,25216.2,NetBanking
508538,10631,2064,2022-09-27,3,12627.38,0.0,37882.14,COD
507800,10044,2131,2022-09-27,2,6642.71,0.2,13285.42,Card
522601,10395,2158,2022-09-27,2,14589.49,0.05,29178.98,UPI
507403,11028,2013,2022-09-27,4,6088.67,0.05,24354.68,UPI
508455,10831,2115,2022-09-27,4,19687.85,0.0,78751.4,NetBanking
511741,10780,2082,2022-09-27,2,3099.81,0.0,6199.62,Card
517397,10942,2016,2022-09-27,3,7883.38,0.05,23650.14,UPI
505917,10688,2100,2022-09-27,3,1083.75,0.1,3251.25,Card
511156,10824,2133,2022-09-27,4,6938.98,0.0,27755.92,UPI
510299,11093,2049,2022-09-27,1,14067.45,0.0,14067.45,Card
509816,10418,2073,2022-09-27,1,1023.84,0.0,1023.84,NetBanking
520457,10220,2157,2022-09-27,4,10258.82,0.15,41035.28,UPI
509748,10409,2137,2022-09-27,3,12436.8,0.1,37310.4,UPI
514323,10390,2154,2022-09-27,4,15918.25,0.15,63673.0,UPI
523045,11088,2057,2022-09-27,2,10180.24,0.0,20360.48,UPI
502444,10393,2127,2022-09-27,1,13345.12,0.15,13345.12,Card
506847,10839,2154,2022-09-27,1,14981.88,0.2,14981.88,Card
516542,10186,2003,2022-09-28,4,9289.6,0.05,37158.4,UPI
515855,10673,2082,2022-09-28,3,2944.82,0.05,8834.46,UPI
522473,10644,2080,2022-09-28,1,13755.16,0.1,13755.16,Card
521857,10900,2039,2022-09-28,1,7128.44,0.0,7128.44,UPI
521341,10239,2119,2022-09-28,2,6358.48,0.1,12716.96,UPI
504994,10241,2049,2022-09-28,2,11957.33,0.15,23914.66,COD
522619,11009,2141,2022-09-28,1,10743.36,0.05,10743.36,Card
512804,10543,2003,2022-09-28,2,9778.53,0.0,19557.06,UPI
514042,10186,2107,2022-09-28,2,12509.15,0.0,25018.3,Card
505841,10392,2078,2022-09-28,3,3494.62,0.1,10483.86,Card
501875,10417,2042,2022-09-28,3,10633.81,0.2,31901.43,Card
510300,10734,2134,2022-09-28,1,7350.71,0.0,7350.71,Card
513549,11126,2008,2022-09-28,3,5789.87,0.1,17369.61,Card
503633,10742,2087,2022-09-28,1,3736.06,0.2,3736.06,UPI
500589,11019,2123,2022-09-28,2,7553.12,0.1,15106.24,Card
500347,11074,2110,2022-09-29,3,9101.91,0.1,27305.73,Card
506612,10435,2026,2022-09-29,1,6050.55,0.1,6050.55,NetBanking
520057,10793,2154,2022-09-29,4,17790.98,0.05,71163.92,UPI
503374,10646,2122,2022-09-29,2,11668.89,0.0,23337.78,UPI
506328,10496,2088,2022-09-29,3,14966.67,0.1,44900.01,NetBanking
523074,11051,2045,2022-09-29,4,972.78,0.0,3891.12,UPI
512619,10971,2014,2022-09-29,3,14848.51,0.15,44545.53,Card
515829,10799,2045,2022-09-29,4,972.78,0.0,3891.12,Card
506663,10224,2066,2022-09-29,2,12223.05,0.0,24446.1,UPI
522160,11108,2141,2022-09-29,2,11308.8,0.0,22617.6,UPI
514103,10347,2043,2022-09-29,3,13056.46,0.15,39169.38,Card
521950,10213,2157,2022-09-29,1,12069.2,0.0,12069.2,UPI
501733,10477,2047,2022-09-29,2,15503.08,0.0,31006.16,Card
519122,10079,2043,2022-09-29,4,13056.46,0.15,52225.84,NetBanking
506893,11050,2015,2022-09-29,3,11685.12,0.0,35055.36,UPI
502774,10968,2047,2022-09-29,2,15503.08,0.0,31006.16,UPI
519415,10125,2110,2022-09-29,3,10113.23,0.0,30339.69,UPI
501625,10062,2078,2022-09-29,3,3882.91,0.0,11648.73,UPI
519703,10835,2093,2022-09-29,1,9533.11,0.15,9533.11,Card
516992,10443,2109,2022-09-30,1,5317.44,0.05,5317.44,UPI
509516,10747,2144,2022-09-30,4,11093.96,0.1,44375.84,UPI
504206,11134,2067,2022-09-30,4,8754.19,0.0,35016.76,UPI
505578,10151,2072,2022-09-30,4,17047.67,0.0,68190.68,COD
503942,10642,2069,2022-09-30,2,10692.77,0.1,21385.54,UPI
501324,10714,2021,2022-09-30,4,14577.77,0.2,58311.08,UPI
517599,10462,2114,2022-09-30,4,9655.9,0.05,38623.6,UPI
520426,11075,2065,2022-09-30,2,10189.33,0.2,20378.66,UPI
522707,10756,2075,2022-09-30,3,11104.43,0.1,33313.29,COD
513618,10088,2031,2022-09-30,4,225.03,0.05,900.12,NetBanking
512066,10674,2034,2022-09-30,1,6454.49,0.1,6454.49,UPI
512372,10882,2134,2022-09-30,4,6615.64,0.1,26462.56,COD
505494,10465,2056,2022-09-30,1,5306.53,0.1,5306.53,Card
520881,10080,2030,2022-09-30,1,1721.34,0.2,1721.34,UPI
501782,11178,2118,2022-09-30,4,2613.99,0.15,10455.96,Card
513933,10390,2032,2022-09-30,1,15402.07,0.1,15402.07,NetBanking
516271,11101,2134,2022-09-30,1,7350.71,0.0,7350.71,COD
508171,10043,2058,2022-09-30,2,8317.7,0.15,16635.4,Card
513475,10055,2155,2022-09-30,4,2180.16,0.1,8720.64,COD
502107,10559,2041,2022-10-01,3,3997.05,0.1,11991.15,UPI
519573,11009,2020,2022-10-01,3,14630.95,0.2,43892.85,NetBanking
513398,10301,2024,2022-10-01,1,3131.57,0.05,3131.57,Card
521204,10513,2058,2022-10-01,3,7828.42,0.2,23485.26,UPI
522898,11052,2122,2022-10-01,1,10502.0,0.1,10502.0,Card
511125,10153,2038,2022-10-01,2,8528.28,0.1,17056.56,UPI
505189,10554,2003,2022-10-01,1,9289.6,0.05,9289.6,UPI
514105,10424,2027,2022-10-01,4,12698.8,0.0,50795.2,Card
505753,10302,2126,2022-10-01,1,7914.16,0.05,7914.16,Card
523476,10582,2147,2022-10-01,3,2702.12,0.2,8106.36,UPI
509338,10759,2060,2022-10-01,2,7484.38,0.15,14968.76,Card
512707,10930,2109,2022-10-01,1,5597.3,0.0,5597.3,UPI
513693,11186,2106,2022-10-02,4,10307.79,0.0,41231.16,UPI
515596,10939,2019,2022-10-02,1,16256.44,0.0,16256.44,Card
504555,10657,2150,2022-10-02,4,15912.46,0.05,63649.84,Card
507706,10504,2052,2022-10-02,3,8545.92,0.2,25637.76,UPI
504808,11021,2034,2022-10-02,4,6454.49,0.1,25817.96,UPI
515537,10816,2027,2022-10-02,2,12698.8,0.0,25397.6,Card
503178,10779,2018,2022-10-02,1,3820.29,0.1,3820.29,UPI
506800,10833,2049,2022-10-02,1,11957.33,0.15,11957.33,NetBanking
510581,10556,2042,2022-10-02,3,11963.03,0.1,35889.09,Card
503525,10486,2088,2022-10-02,4,13303.7,0.2,53214.8,UPI
518392,10957,2081,2022-10-02,2,3912.62,0.2,7825.24,UPI
509161,10129,2146,2022-10-02,2,9065.74,0.0,18131.48,COD
506466,10601,2100,2022-10-02,3,1204.17,0.0,3612.51,UPI
522878,10755,2113,2022-10-02,4,9109.74,0.0,36438.96,NetBanking
521935,11154,2129,2022-10-02,1,18753.47,0.0,18753.47,Card
523741,10971,2150,2022-10-03,2,14237.47,0.15,28474.94,UPI
521483,11107,2022,2022-10-03,1,4328.48,0.05,4328.48,Card
502175,10282,2059,2022-10-03,4,11454.05,0.05,45816.2,UPI
516091,10162,2112,2022-10-03,1,5897.77,0.15,5897.77,UPI
517185,10557,2043,2022-10-03,3,15360.54,0.0,46081.62,Card
516464,10443,2075,2022-10-03,2,11104.43,0.1,22208.86,Card
502125,10112,2146,2022-10-03,2,7705.88,0.15,15411.76,UPI
515207,10555,2051,2022-10-03,2,4536.65,0.05,9073.3,Card
502558,11051,2051,2022-10-03,3,4775.42,0.0,14326.26,UPI
500432,10301,2042,2022-10-03,4,13292.26,0.0,53169.04,Card
516558,11024,2024,2022-10-03,3,2801.93,0.15,8405.79,UPI
502982,10419,2077,2022-10-03,1,16132.54,0.1,16132.54,UPI
519040,10723,2160,2022-10-03,3,8137.88,0.2,24413.64,COD
509108,10853,2043,2022-10-03,2,15360.54,0.0,30721.08,Card
518396,11007,2126,2022-10-04,3,8330.7,0.0,24992.1,Card
502635,11076,2026,2022-10-04,1,6050.55,0.1,6050.55,NetBanking
505430,10067,2138,2022-10-04,3,11614.41,0.1,34843.23,UPI
513988,10166,2068,2022-10-04,3,6184.41,0.05,18553.23,UPI
519419,10018,2002,2022-10-04,2,2775.7,0.15,5551.4,UPI
503718,10854,2009,2022-10-04,4,684.0,0.05,2736.0,UPI
508875,10766,2035,2022-10-04,2,11950.44,0.0,23900.88,UPI
509872,10675,2107,2022-10-04,2,12509.15,0.0,25018.3,NetBanking
504742,10984,2067,2022-10-04,4,8754.19,0.0,35016.76,COD
511377,10990,2085,2022-10-04,2,4991.12,0.0,9982.24,UPI
508364,10031,2131,2022-10-04,4,8303.39,0.0,33213.56,Card
505257,10023,2145,2022-10-04,3,16526.83,0.0,49580.49,UPI
501328,10980,2034,2022-10-04,4,6095.91,0.15,24383.64,UPI
523326,10268,2009,2022-10-04,1,720.0,0.0,720.0,Card
514666,10152,2011,2022-10-04,3,11313.4,0.1,33940.2,Card
508537,10523,2007,2022-10-05,2,7098.35,0.05,14196.7,UPI
509267,10275,2098,2022-10-05,3,9382.05,0.15,28146.15,Card
515314,10389,2113,2022-10-05,3,7287.79,0.2,21863.37,UPI
506056,10801,2040,2022-10-05,1,12343.08,0.0,12343.08,Card
520184,10065,2007,2022-10-05,2,7471.95,0.0,14943.9,Card
518226,10535,2151,2022-10-05,4,3517.89,0.0,14071.56,Card
518109,11012,2025,2022-10-05,3,6213.3,0.0,18639.9,Card
511757,10636,2106,2022-10-05,4,9277.01,0.1,37108.04,Card
521606,10836,2129,2022-10-05,4,15940.45,0.15,63761.8,UPI
509674,11132,2073,2022-10-05,1,972.65,0.05,972.65,Card
518964,10643,2148,2022-10-05,1,5541.19,0.05,5541.19,UPI
504657,10477,2091,2022-10-05,1,4587.92,0.0,4587.92,UPI
521735,10017,2019,2022-10-05,3,13817.97,0.15,41453.91,UPI
510923,11110,2153,2022-10-05,4,15092.04,0.0,60368.16,UPI
523032,10687,2028,2022-10-05,4,3873.96,0.0,15495.84,UPI
520370,10983,2156,2022-10-05,2,16681.67,0.1,33363.34,Card
501509,11099,2074,2022-10-05,2,9489.08,0.1,18978.16,UPI
503593,10978,2098,2022-10-05,1,9933.94,0.1,9933.94,Card
500086,11037,2157,2022-10-06,1,9655.36,0.2,9655.36,Card
504368,11088,2012,2022-10-06,4,1433.48,0.05,5733.92,UPI
508768,11002,2097,2022-10-06,3,10478.95,0.05,31436.85,UPI
506240,10955,2086,2022-10-06,1,19977.94,0.0,19977.94,UPI
501484,11072,2134,2022-10-06,1,6983.17,0.05,6983.17,UPI
502609,10413,2037,2022-10-06,1,3278.4,0.05,3278.4,NetBanking
523077,11049,2108,2022-10-06,1,6853.31,0.05,6853.31,COD
515515,11001,2104,2022-10-06,3,2834.6,0.05,8503.8,UPI
502865,11060,2024,2022-10-06,4,2801.93,0.15,11207.72,Card
516177,10012,2147,2022-10-06,4,3377.65,0.0,13510.6,UPI
502639,10098,2098,2022-10-06,2,9933.94,0.1,19867.88,Card
512572,10519,2003,2022-10-06,4,8800.68,0.1,35202.72,UPI
504489,10351,2130,2022-10-06,2,5880.36,0.0,11760.72,Card
517127,10001,2115,2022-10-06,4,18703.46,0.05,74813.84,UPI
523351,10974,2067,2022-10-06,3,7441.06,0.15,22323.18,Card
521190,11159,2071,2022-10-06,3,248.38,0.0,745.14,Card
503424,10310,2085,2022-10-06,3,4242.45,0.15,12727.35,Card
520104,10820,2094,2022-10-06,2,2119.64,0.15,4239.28,NetBanking
517449,10279,2007,2022-10-07,1,7471.95,0.0,7471.95,NetBanking
518493,10741,2139,2022-10-07,3,15746.91,0.05,47240.73,Card
503243,10936,2120,2022-10-07,3,14374.48,0.0,43123.44,UPI
505354,10432,2012,2022-10-07,1,1207.14,0.2,1207.14,UPI
523779,10706,2019,2022-10-07,4,14630.8,0.1,58523.2,UPI
510267,10818,2010,2022-10-07,3,10593.16,0.15,31779.48,Card
501378,10746,2050,2022-10-07,4,7710.67,0.05,30842.68,UPI
519215,10327,2086,2022-10-07,3,17980.15,0.1,53940.45,UPI
506408,10661,2061,2022-10-07,3,15637.89,0.15,46913.67,UPI
503661,11118,2075,2022-10-07,4,11104.43,0.1,44417.72,UPI
512127,10306,2050,2022-10-07,4,7710.67,0.05,30842.68,UPI
521796,10820,2106,2022-10-07,1,9277.01,0.1,9277.01,UPI
502343,10066,2084,2022-10-07,1,8019.22,0.0,8019.22,UPI
512991,10683,2089,2022-10-07,4,3266.44,0.0,13065.76,UPI
517537,10946,2160,2022-10-07,4,8646.5,0.15,34586.0,UPI
506161,10965,2146,2022-10-07,2,8612.45,0.05,17224.9,UPI
511138,10960,2134,2022-10-07,3,7350.71,0.0,22052.13,Card
507390,10358,2159,2022-10-07,2,994.6,0.15,1989.2,UPI
515394,10804,2097,2022-10-07,1,11030.47,0.0,11030.47,UPI
506151,10770,2143,2022-10-07,1,498.35,0.1,498.35,UPI
508243,10764,2150,2022-10-07,2,15074.96,0.1,30149.92,UPI
508512,10426,2055,2022-10-08,3,3617.67,0.1,10853.01,Card
500384,10076,2048,2022-10-08,2,13050.52,0.0,26101.04,UPI
515634,10070,2099,2022-10-08,1,9674.04,0.2,9674.04,UPI
522223,10048,2096,2022-10-08,3,5287.93,0.05,15863.79,UPI
501744,10866,2023,2022-10-08,1,5341.17,0.15,5341.17,Card
517796,10981,2063,2022-10-08,4,16714.64,0.05,66858.56,UPI
523311,10690,2015,2022-10-08,1,9932.35,0.15,9932.35,UPI
507615,10718,2132,2022-10-08,1,14441.33,0.05,14441.33,UPI
511549,10485,2074,2022-10-08,1,10543.42,0.0,10543.42,NetBanking
505568,10908,2004,2022-10-08,2,4949.57,0.0,9899.14,UPI
508978,10833,2157,2022-10-08,3,10862.28,0.1,32586.84,UPI
500080,10394,2155,2022-10-08,1,2422.4,0.0,2422.4,UPI
505013,10546,2138,2022-10-08,3,10969.16,0.15,32907.48,NetBanking
502972,10772,2085,2022-10-08,4,4991.12,0.0,19964.48,UPI
512219,10542,2152,2022-10-08,4,11667.69,0.05,46670.76,UPI
517810,11106,2043,2022-10-08,1,14592.51,0.05,14592.51,UPI
512046,11151,2041,2022-10-08,3,4441.17,0.0,13323.51,UPI
501287,10987,2110,2022-10-08,4,10113.23,0.0,40452.92,UPI
516991,10903,2091,2022-10-09,3,4587.92,0.0,13763.76,Card
503394,10985,2024,2022-10-09,1,3296.39,0.0,3296.39,UPI
515140,10742,2030,2022-10-09,2,1936.51,0.1,3873.02,NetBanking
517328,10249,2019,2022-10-09,3,14630.8,0.1,43892.4,UPI
503930,10559,2096,2022-10-09,2,5009.62,0.1,10019.24,Card
510889,10529,2149,2022-10-09,1,10248.78,0.0,10248.78,Card
505293,10343,2065,2022-10-09,4,12099.83,0.05,48399.32,UPI
510070,10855,2075,2022-10-09,2,12338.26,0.0,24676.52,UPI
512662,10095,2149,2022-10-09,4,9736.34,0.05,38945.36,UPI
505412,10243,2071,2022-10-09,1,235.96,0.05,235.96,COD
522293,10968,2068,2022-10-09,3,5858.92,0.1,17576.76,Card
516203,10418,2029,2022-10-09,1,14716.8,0.2,14716.8,UPI
502158,10610,2019,2022-10-09,2,13005.15,0.2,26010.3,UPI
514496,10014,2085,2022-10-09,3,4741.56,0.05,14224.68,Card
504804,10804,2142,2022-10-09,2,5365.5,0.1,10731.0,UPI
503208,10963,2094,2022-10-09,3,2244.32,0.1,6732.96,Card
508486,10039,2074,2022-10-09,1,10016.25,0.05,10016.25,COD
507735,10326,2125,2022-10-09,4,15867.97,0.15,63471.88,UPI
